condition,sequence,filename,image_path,accuracy,balanced_accuracy,macro_f1,high_risk_recall,unsafe_to_safe_error_rate,unsafe_to_medium_error_rate,safe_to_high_risk_rate,mean_confidence_proxy,runtime_seconds,total_pixels,precision_low_risk,precision_medium_risk,precision_high_risk,recall_low_risk,recall_medium_risk,recall_high_risk,f1_low_risk,f1_medium_risk,f1_high_risk
normal,trail-7,trail-7_01246.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_01246.png,0.930100422832981,0.6504850367523212,0.6322496169684909,0.9959820677068105,0.0012802452400570573,0.0027376870531323925,0.0,0.896386444568634,0.09794430003967136,378400,0.0,0.8626659246993675,0.9841843077515715,0.0,0.955473042550153,0.9959820677068105,0.0,0.9067008084907578,0.9900480424147148
low_light,trail-7,trail-7_01246.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_01246.png,0.9313107822410148,0.6516572270512008,0.6329736290712383,0.9958757497629995,0.0013422640406134546,0.002781986196386962,0.0,0.8923212885856628,0.09834130003582686,378400,0.0,0.8630553000378768,0.9849372384937238,0.0,0.959095931390603,0.9958757497629995,0.0,0.9085445955904604,0.9903762916232546
gaussian_blur,trail-7,trail-7_01246.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_01246.png,0.9157901691331924,0.6368274585759947,0.6243032545761569,0.9963719001674508,0.0012403760111279448,0.002387723821421294,0.0,0.8484991788864136,0.09614309994503856,378400,0.0,0.8578159606133706,0.97945453041104,0.0,0.914110475560533,0.9963719001674508,0.0,0.8850689731712376,0.9878407905572331
fog,trail-7,trail-7_01246.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_01246.png,0.9335597251585623,0.653615499630945,0.6332722655806603,0.9966244052840018,0.0,0.0033755947159981926,0.0,0.8725086450576782,0.09639819990843534,378400,0.0,0.8629056126567293,0.9816135084427767,0.0,0.9642220936088333,0.9966244052840018,0.0,0.9107547913257392,0.9890620054162417
synthetic_snow,trail-7,trail-7_01246.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail-7\trail-7_01246.png,0.9264376321353065,0.6468025964753349,0.627703783141951,0.9968857702292038,0.0011650674675951767,0.001949162303201056,0.0,0.9352622628211975,0.09155220002867281,378400,0.0,0.8622207874275353,0.9676885301592353,0.0,0.943522019196801,0.9968857702292038,0.0,0.9010411619669025,0.9820701874589504
normal,trail,trail_02116.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02116.png,0.5702167019027484,0.4865031836793593,0.3279371209409669,0.9730063673587186,0.02699363264128141,0.0,,0.9848772883415222,0.09860760008450598,378400,0.0,0.0,0.9948590266731216,0.0,0.0,0.9730063673587186,0.0,0.0,0.9838113628229007
low_light,trail,trail_02116.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02116.png,0.5694027484143763,0.48580872670863473,0.3277529447825231,0.9716174534172695,0.02838254658273057,0.0,,0.984079897403717,0.09984739997889847,378400,0.0,0.0,0.9951825592942426,0.0,0.0,0.9716174534172695,0.0,0.0,0.9832588343475692
gaussian_blur,trail,trail_02116.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02116.png,0.5697357293868922,0.48609282274211296,0.327420900518344,0.9721856454842259,0.027814354515774093,0.0,,0.9845937490463257,0.10068060003686696,378400,0.0,0.0,0.9925508503448339,0.0,0.0,0.9721856454842259,0.0,0.0,0.982262701555032
fog,trail,trail_02116.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02116.png,0.5706025369978859,0.48683237432132614,0.3278234530506275,0.9736647486426523,0.026335251357347714,0.0,,0.9856889247894287,0.09652949997689575,378400,0.0,0.0,0.993475480136564,0.0,0.0,0.9736647486426523,0.0,0.0,0.9834703591518824
synthetic_snow,trail,trail_02116.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02116.png,0.5700845665961946,0.4863904471581378,0.3278073212631797,0.9727808943162756,0.027219105683724452,0.0,,0.9815436601638794,0.10185019997879863,378400,0.0,0.0,0.9942984093622238,0.0,0.0,0.9727808943162756,0.0,0.0,0.983421963789539
normal,trail,trail_02906.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02906.png,0.3481210359408034,0.5980301247847,0.32863239881554435,0.9342470041137543,0.06575299588624575,0.0,0.14015662975965434,0.9546497464179993,0.10996749997138977,378400,0.02604168796594297,0.0,0.9364453308831768,0.8598433702403456,0.0,0.9342470041137543,0.0505523206198375,0.0,0.9353448758267955
low_light,trail,trail_02906.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02906.png,0.34720401691331926,0.6030364916177214,0.3284329323137433,0.9306325642401478,0.06936743575985214,0.0,0.12152308938698353,0.9556123614311218,0.10549190000165254,378400,0.026542318393590027,0.0,0.9369307183265557,0.8784769106130165,0.0,0.9306325642401478,0.051527775577766874,0.0,0.933771021363463
gaussian_blur,trail,trail_02906.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02906.png,0.32972515856236784,0.5600710902197155,0.31823216613973293,0.885992368687772,0.11400763131222799,0.0,0.20577909802862543,0.941306471824646,0.10001529997680336,378400,0.023428569152516718,0.0,0.9336181374127329,0.7942209019713745,0.0,0.885992368687772,0.04551451442543923,0.0,0.9091819839937596
fog,trail,trail_02906.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02906.png,0.34894027484143764,0.5919537831486855,0.32767804853017596,0.9377571096404936,0.06224289035950635,0.0,0.16189576019443694,0.955672562122345,0.12405309989117086,378400,0.0255454175052165,0.0,0.9291911889588764,0.838104239805563,0.0,0.9377571096404936,0.04957964734309164,0.0,0.9334544982474362
synthetic_snow,trail,trail_02906.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02906.png,0.32699788583509515,0.5246360846747252,0.3108017125349037,0.8840621832707327,0.11593781672926727,0.0,0.3101539292465568,0.941643238067627,0.09963280009105802,378400,0.020712721965458526,0.0,0.9004630332473053,0.6898460707534432,0.0,0.8840621832707327,0.040217896137224186,0.0,0.8921872414674868
normal,trail,trail_02976.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02976.png,0.22500528541226217,0.5092732659936667,0.2918351016113135,0.9842792900001253,0.01543260137039496,0.000288108629479776,0.30678343063664165,0.9275931715965271,0.09974079998210073,378400,0.014516896715849596,0.7,0.7157327115062304,0.5341951626355296,0.009345345345345346,0.9842792900001253,0.028265666372462493,0.018444448207542378,0.8287951902539357
low_light,trail,trail_02976.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02976.png,0.22253964059196618,0.48993087873409896,0.28929770037611163,0.9843920281594869,0.01554533952975661,6.263231075647305e-05,0.34598276341395606,0.9257520437240601,0.09530610009096563,378400,0.01297813949801251,0.6321573163678427,0.7141818512291543,0.4778982485404504,0.007502359502359502,0.9843920281594869,0.025270028408568873,0.014828733554249351,0.8277943391655167
gaussian_blur,trail,trail_02976.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02976.png,0.2146987315010571,0.6168025761111108,0.30790528342718787,0.935200611291353,0.06479938870864702,0.0,0.08479288295802058,0.9259070158004761,0.09451809991151094,378400,0.022829957731290287,0.0,0.8294688190918484,0.9152071170419794,0.0,0.935200611291353,0.04454864388487992,0.0,0.8791672063966838
fog,trail,trail_02976.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02976.png,0.22574788583509514,0.5603340423186862,0.297032200282076,0.9614560759604664,0.03818065663714597,0.0003632674023875437,0.18487628579371698,0.9218984246253967,0.09486509999260306,378400,0.0189214618019271,0.8164614683082535,0.7302046369145586,0.707256046705588,0.01229000429000429,0.9614560759604664,0.03685687897281732,0.02421549832466079,0.8300242235487499
synthetic_snow,trail,trail_02976.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_02976.png,0.2349497885835095,0.527741689683756,0.2987485516222957,0.9505580538888402,0.04465683756936528,0.004785108541794541,0.26814011676397,0.724504828453064,0.09686649998184294,378400,0.01668243747451668,0.868921352811687,0.6998303083960454,0.6028634973589102,0.029803517803517802,0.9505580538888402,0.032466463049467,0.05763034685053871,0.8061488449668814
normal,trail,trail_03086.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_03086.png,0.5345216701902749,0.6461709302627505,0.3405752623600054,0.9958251597002162,0.0041748402997837135,0.0,0.008154636061612805,0.9167479872703552,0.09472930000629276,378400,0.018378602775471476,0.8648648648648649,0.9499498586926793,0.9359710057384476,0.0067166253495878694,0.9958251597002162,0.036049345376924474,0.013329730703413494,0.9723467109996783
low_light,trail,trail_03086.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_03086.png,0.5349445031712473,0.6444776652867305,0.34047995586180296,0.9962979729389869,0.0037020270610130276,0.0,0.008154636061612805,0.9235671758651733,0.09985940007027239,378400,0.01834638256289252,0.8610169491525423,0.9472737794059274,0.9299305345816974,0.0072044883395072585,0.9962979729389869,0.03598286752718582,0.01428941120874917,0.9711675888494737
gaussian_blur,trail,trail_03086.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_03086.png,0.5310280126849894,0.642710699689023,0.3346174716511027,0.9951813289069966,0.00481867109300337,0.0,0.046511627906976744,0.8710554242134094,0.101251499960199,378400,0.018354783890097093,0.0,0.9419819270798617,0.9329507701600724,0.0,0.9951813289069966,0.036001282013927334,0.0,0.9678511329393809
fog,trail,trail_03086.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_03086.png,0.5324630021141649,0.6531583434869476,0.33481763745191856,0.9966450379759569,0.003354962024043056,0.0,0.01389308366052552,0.9206113815307617,0.1085999000351876,378400,0.019143271005006703,0.6610169491525424,0.9355767823331933,0.9619450317124736,0.0008849607724119152,0.9966450379759569,0.03753948422988073,0.0017675551652834036,0.9651458729605916
synthetic_snow,trail,trail_03086.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\trail\trail_03086.png,0.533377378435518,0.645996911963993,0.3280612557230645,0.9992404808611237,0.000759519138876314,0.0,0.06161280579885231,0.9021868109703064,0.09943189995829016,378400,0.019851005647984872,1.0,0.8955865115859706,0.9383871942011477,0.0003630608297074524,0.9992404808611237,0.038879538501004215,0.0007258581287604271,0.944578370539429
normal,village,village_00518.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\village\village_00518.png,0.757600422832981,0.5268816995011014,0.5417202744467995,0.9973468266151193,0.002653173384880702,0.0,0.7682045580878266,0.8558266162872314,0.09910400002263486,378400,0.0025224941160572516,0.9974650958141246,0.9861614713625845,0.1245136186770428,0.4587846532111422,0.9973468266151193,0.004944812362030905,0.6284934000910333,0.9917226108873343
low_light,village,village_00518.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\village\village_00518.png,0.6453303382663848,0.4686061230155616,0.4444642200016724,0.9957359713457274,0.004264028654272557,0.0,0.7687604224569206,0.8845567107200623,0.10449050005991012,378400,0.0028359062321326473,0.9986942457785559,0.98426435877262,0.20678154530294607,0.20330085239801127,0.9957359713457274,0.005595078737196745,0.33783064799477985,0.9899669332730408
gaussian_blur,village,village_00518.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\village\village_00518.png,0.5280232558139535,0.6260123993349769,0.32815236826552535,0.9386264142361703,0.06137358576382967,0.0,0.06058921623123958,0.9218664169311523,0.09894639998674393,378400,0.009430698318099128,0.0,0.9945581782949628,0.9394107837687604,0.0,0.9386264142361703,0.01867392997828741,0.0,0.9657831748182887
fog,village,village_00518.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\village\village_00518.png,0.5578858350951375,0.5042394204869293,0.3344941283214604,0.9957643982034226,0.004235601796577407,0.0,0.4830461367426348,0.9277859330177307,0.10397290007676929,378400,0.005605887990741243,0.0,0.9890401547272274,0.5169538632573653,0.0,0.9957643982034226,0.011091498902776453,0.0,0.9923908860616047
synthetic_snow,village,village_00518.png,data\raw\rugd\RUGD_frames-with-annotations\RUGD_frames-with-annotations\village\village_00518.png,0.5534064482029598,0.5543533519362055,0.34395429325577886,0.9576676710823052,0.04233232891769477,0.0,0.33129516397998887,0.769395649433136,0.1035046000033617,378400,0.0077126261395837874,1.0,0.9342913533226407,0.6687048360200111,0.036687548706300255,0.9576676710823052,0.015249370947603261,0.07077841101127,0.9458350978084633
